numero_dpe;besoin_chauffage;besoin_ecs;besoin_refroidissement;besoin_ecs_batiment;besoin_ecs_logement
" Rue De L'eglise""";;;;;
2338N4082220J;;;;;
2238N1932632W;;;;;
2238N0779116W;;;;;
2138N0346796D;;;;;
2238N1124760W;;;;;
2138N0895908V;;;;;
"Avenue de la Muzelle""";;;;;
2138N0894533Y;;;;;
"Avenue de la Muzelle""";;;;;
2238N0354045Z;;;;;
2238N0526178M;;;;;
2238N0986323J;;;;11291670.4;1382254.8
2438N2039608K;;;;;
2238N1395126O;;;;18861206.9;1265967.6
2338N0728512P;;;;;
2238N2640303Z;;;;;
2438N1106574M;;;;;
2338N3869302F;;;;;
2238N0614457V;;;;;
2138N0314703U;;;;;
2138N0894503U;;;;;
"Avenue de la Muzelle""";;;;;
2238N1932730Q;;;;;
2338N2415302D;;;;;
2238N2327812C;;;;;
2138N0574995A;;;;;
2338N1032644Z;;;;;
2438N1156634W;;;;;
2138N0333442N;;;;;
"Bâtiment C""";;;;;
2338N1561622H;;;;;
2238N0438964C;;;;;
2238N0992240Y;;;;;
2338N1213731W;;;;;
2238N0370265V;;;;;
2238N0900851Z;;;;;
2138N0565663C;;;;;
2338N1191243Y;;;;;
2338N0790928F;;;;;
2238N0772476M;;;;;
2438N2221074W;;;;;
2338N1032617Y;;;;;
2338N3375712Z;;;;;
2438N0892362O;;;;;
2338N1680706L;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N2465946Z;;;;;
2438N2152789N;;;;;
2438N1522034S;4781;711;0;;
2338N1402191I;;;;;
2338N2088139Y;;;;;
2338N3466098J;;;;;
2238N2332983Z;;;;;
2138N0753141U;;;;;
2438N1770869H;;;;;
2238N1477978E;;;;;
2238N0375228S;;;;;
2238N0772468E;;;;;
2238N0580674M;;;;;
2338N3292543E;;;;;
2338N0734330J;;;;;
2238N1253812K;;;;;
2338N1120286V;;;;;
2238N0408310C;;;;;
2338N3546873C;;;;;
2238N1146604A;;;;;
2238N2298434E;;;;;
2138N0753137Q;;;;;
2338N2547696F;;;;;
2138N0772405S;;;;;
"Rue Gay""";;;;;
2238N3100562G;;;;;
2338N0858474D;;;;;
2338N0952213M;;;;;
2438N1584472E;;;;14000916;1384145.6
2238N2810047P;;;;;
2438N2152750A;;;;;
2238N0947455L;;;;;
2238N0446444U;;;;;
2138N0753127G;;;;;
2238N1018417T;;;;;
2438N1026132O;;;;;
2438N2097528C;;;;3671999.1;958005.4
2238N3134680M;;;;;
2438N3183434S;;;;;
2438N0211132K;;;;;
2238N3025144O;;;;;
2238N3115380E;;;;;
2238N0773804O;;;;;
2238N1642129R;;;;;
2238N0961873Z;;;;;
2238N2597570K;;;;;
2238N3118575B;;;;;
2238N1780855H;;;;;
2138N0301570R;;;;;
2238N2597552S;;;;;
2238N2892663D;;;;;
2138N0636283G;;;;;
2438N2262957T;;;;37466310;1268331.2
2238N2855422U;;;;;
2238N3108925X;;;;;
2438N0229062A;;;;;
2338N1631213W;;;;;
2473N1236958P;;;;;
"38000 Grenoble""";;;;;
2374N3186233S;;;;;
2238N0737963B;;;;;
2338N1213746L;;;;;
2438N2319132I;;;;;
2238N0407771J;;;;;
2469N0481692T;;;;;
2338N4047125O;;;;;
2438N2098217P;;;;10566014.1;1325394.3
2338N2605973Q;;;;;
2338N3958823I;;;;;
2238N1644950E;;;;10021988.6;1235308.9
2338N3958856P;;;;;
2238N0446458I;;;;;
2338N2485219G;;;;;
2238N0449474I;;;;;
2238N0543061V;;;;;
2338N2465767C;;;;;
2238N1217531Z;;;;;
2438N1584484Q;;;;14000916;1384145.6
2438N0279593N;;;;;
2238N3043403V;;;;;
2238N3118663L;;;;;
2238N0367926W;;;;;
2238N1217294W;;;;;
2254N3067557L;;;;;
2238N0978614W;;;;;
2138N0383682V;;;;;
2338N0641533G;;;;;
2438N2098982A;;;;27469026.2;1003588.4
2238N2729977Z;;;;;
2238N0077313L;;;;;
2238N2265242O;;;;;
2338N2564936H;;;;;
2238N0131366K;;;;;
2238N0147022O;;;;;
2338N4194648N;;;;;
2238N0212715F;;;;;
2138N0753198Z;;;;;
2338N3511905E;;;;;
2338N3190341I;;;;;
"174 rue des Charbonnières""";;;;;
2338N4094649K;;;;;
2238N0733431T;;;;;
2138N0113285Y;;;;;
2138N0346859O;;;;;
2138N0147301G;;;;;
2238N3118740K;;;;;
2338N3420093Y;;;;;
2338N2088009Y;;;;;
2238N1466142Y;;;;21832182.2;1070274.5
2238N0438722U;;;;;
2338N2582020J;;;;;
2338N3869390P;;;;;
2238N2628516Q;;;;;
"Rue de Nantes""";;;;;
2338N0728474D;;;;;
2238N2809919R;;;;;
2338N3901932F;;;;;
2238N0415430Y;;;;;
2238N1635040A;;;;;
2138N0923641M;;;;;
2238N3112611R;;;;;
2338N1706857G;;;;;
2138N0755950V;;;;;
2438N1136544E;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N2982558R;;;;;
2338N1365208X;;;;;
2238N3227141R;;;;;
2238N1182451T;;;;;
2338N0187050D;;;;;
"Chemin de Louvarou""";;;;;
2138N0581758D;;;;;
2338N0308687M;;;;;
2238N2298658U;;;;;
2238N0868307H;;;;;
"N°B""";;;;;
2438N1111768G;;;;;
2438N3637652Q;;;;;
2338N0790985K;;;;;
2338N3974969I;;;;;
2138N0773527W;;;;;
"Rue Gay""";;;;;
2238N0579064O;;;;;
2138N0609188D;;;;;
2238N0327154S;;;;;
2338N3727186F;;;;;
2138N0581625A;;;;;
2238N1560365X;1946;811;0;;
2238N0965282C;;;;;
2238N2049158Q;;;;;
2338N3578016X;;;;;
2338N1301232H;;;;;
2338N2165709K;;;;;
2438N1585713X;;;;;
"LOT 3""";;;;;
2238N0580660Y;;;;;
2338N0886057A;;;;;
2238N3114723X;;;;;
2338N0906308X;;;;;
2238N2506915R;;;;;
2338N1906198F;;;;;
2238N0263629L;;;;;
"Lieu-dit Grande Piéce""";;;;;
2138N0648654B;;;;;
2438N0355141F;;;;;
2438N1482754Y;;;;;
2238N1702025J;;;;;
2238N1554498G;;;;;
2338N2564943O;;;;;
2338N2564524L;;;;;
2238N3118761F;;;;;
2238N0814183P;;;;;
2238N3111600U;;;;;
2338N0681378T;;;;;
2438N0990144K;;;;;
2338N3015959I;;;;;
"Lieu dit en Gollay""";;;;;
2238N0863813L;;;;;
"Rue Marguerite Rozand""";;;;;
2238N0149074M;;;;;
2238N1061067D;;;;;
2438N0753820A;;;;;
2138N0931288P;1655;722;0;;
2238N0565573R;;;;;
"Rue Auguste Delaune""";;;;;
2238N1518898A;;;;;
2238N0761052C;;;;;
"RUE DES ECOLES""";;;;;
2438N3184381D;;;;;
2438N2126746W;;;;;
2338N4134625Y;;;;;
2338N2154336Z;;;;;
2238N2998673L;;;;;
2238N2625788S;;;;;
2338N1744808X;;;;;
2238N1469140G;;;;;
2438N2217890K;;;;;
2438N1578399P;;;;;
2338N1395105U;;;;;
2238N3117681R;;;;;
2238N2467708S;;;;;
2138N0333465K;;;;;
"Bâtiment C""";;;;;
2338N3160393M;;;;;
2238N0547127F;;;;;
2338N0502772H;;;;;
2238N0402720C;;;;;
2238N0650674U;;;;;
2338N0085866L;;;;;
2338N1036247O;;;;;
2338N1213757W;;;;;
2238N0863821T;;;;;
"Rue Marguerite Rozand""";;;;;
2338N2439272B;;;;;
2138N0656211S;;;;;
2138N0855256H;;;;;
2338N3027845M;;;;;
2138N0753252B;;;;;
2338N0336400J;;;;;
2138N0729051G;;;;;
2338N0790980F;;;;;
2138N0266144D;;;;;
250;;;;;
2338N2192438L;;;;;
2238N1932661Z;;;;;
2338N1744836Z;;;;;
2138N0756020N;;;;;
2338N0992174L;;;;;
2238N1070707X;;;;;
2138N0773469Q;;;;;
"Rue Gay""";;;;;
2338N1981452P;;;;;
2238N0906368E;;;;;
2238N1449256M;;;;;
2238N1330889X;;;;;
2238N0131389H;;;;;
2138N0894462F;;;;;
"Avenue de la Muzelle""";;;;;
2238N1618822G;;;;;
2138N1042956N;;;;;
2238N1366909H;;;;;
2138N0858584H;;;;;
2238N0654288U;;;;;
2438N2018160M;;;;;
2338N2388190J;;;;;
2438N0284174S;;;;;
2438N2501870S;1151;569;63;;
2238N0578795F;;;;;
2138N0345830Z;;;;;
2238N2229359L;;;;;
2338N3958838X;;;;;
2238N1456898K;;;;;
2138N0773625Q;;;;;
"Rue Gay""";;;;;
2238N0772485V;;;;;
2238N0438739L;;;;;
2238N0453923L;;;;;
2338N3020265Y;;;;;
2438N1606205B;;;;;
2338N1707040H;;;;;
2238N2109838M;;;;;
2138N0894195Y;;;;;
"Avenue de la Muzelle""";;;;;
2435N1391054X;;;;;
2138N0474873E;1646;552;0;;
2338N2178152Z;;;;;
2338N1213740F;;;;;
2338N1774609C;;;;;
2338N3466334L;;;;;
2238N1449136W;;;;;
2338N1191212T;;;;;
2238N1644945Z;;;;10021988.6;1143737.8
2338N3377712X;;;;;
2138N0109463Y;;;;;
2238N1727405N;;;;;
2138N0893604F;;;;;
2438N1136552M;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N1706724D;;;;;
2338N4066472R;;;;;
2438N0279582C;;;;;
2438N0403178U;;;;;
2438N1370070Y;;;;;
2338N0327563M;;;;;
2338N2372487K;;;;;
2338N2465810T;;;;;
2238N1313789F;;;;;
2238N0944914S;;;;;
2285N1029196D;;;;;
2338N2465914T;;;;;
2438N1969053T;;;;30869349.4;1333362.8
2238N1914068W;;;;;
2438N0282251T;;;;11005313.1;1101386.7
2238N2730018O;;;;;
2338N2428490J;;;;;
2338N1982123K;;;;;
2438N1969875J;;;;30869349.4;1311415.5
2238N0410404Q;;;;;
2138N0858628Z;;;;;
2238N0131398Q;;;;;
2438N1884001N;;;;;
2438N2065504K;;;;46884897.9;1218021.1
2438N0287462E;;;;;
2338N4366210B;;;;;
2338N4400122J;;;;;
2238N0533020Q;;;;;
2338N0924558V;;;;;
" Rue De L'eglise""";;;;;
2238N0978335D;;;;;
2238N1466141X;;;;21832182.2;1245303.4
2238N3114241J;;;;;
2238N1217391P;;;;;
2238N1395129R;;;;18861206.9;1368613.7
2438N1228687D;;;;;
2138N0143022R;;;;;
2438N0821131X;;;;;
2238N0757635R;;;;;
"RUE DES ECOLES""";;;;;
2238N0636572K;;;;;
2238N0147096K;;;;;
2238N2922479X;;;;;
2138N1042696N;;;;;
2338N2428824F;;;;;
2238N1314511Z;;;;;
2238N1312869V;;;;;
2338N0952140R;;;;;
2338N2192320X;;;;;
2238N2475279X;;;;;
2438N3638366C;;;;;
2338N3852789C;;;;;
2469N0477066V;;;;;
2238N0900857F;;;;;
2438N1176159V;;;;;
2438N1936920W;;;;17760569.5;1331404.5
2238N3025145P;;;;;
2138N0646451I;;;;;
2138N0552863U;;;;;
2138N0773423W;;;;;
2338N4095077W;;;;;
2438N0261067Z;;;;;
2438N2065510Q;;;;46884897.9;1226800.1
2138N0451976N;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2438N1341877P;;;;;
2238N3118608I;;;;;
2338N3901957E;;;;;
2438N0211197X;;;;;
2138N0935749E;;;;;
2438N1111935R;;;;;
2338N1898006D;;;;;
2338N4066493M;;;;;
2438N0990132Y;;;;;
2238N3130199D;;;;;
2238N2888772M;;;;;
2338N0932104B;;;;;
2138N1042712D;;;;;
2238N0758394W;;;;8273936.8;1111878
2338N0145776R;;;;;
2138N0895977M;;;;;
"Avenue de la Muzelle""";;;;;
2238N0591583B;;;;;
2338N0790976B;;;;;
2438N1135033B;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2338N0728517U;;;;;
2438N0261014Y;;;;;
2338N3073327U;;;;;
2138N0109147U;;;;;
2338N1972575E;;;;;
2238N2266890Y;;;;;
"Le Bourg""";;;;;
2238N1151752A;;;;;
2469N0477036R;;;;;
2238N2552503B;;;;;
"Rue de Nantes""";;;;;
2338N3546885O;;;;;
2138N0571579Q;;;;;
2338N2465865W;;;;;
2238N2265278Y;;;;;
2138N0597572J;;;;;
"Lot n°9""";;;;;
2338N1953359C;;;;;
2238N2730003Z;;;;;
2438N0431187B;;;;;
2238N0733433V;;;;;
2138N0858580D;;;;;
2438N0990153T;;;;;
2338N0074979S;;;;;
2238N2298446Q;;;;;
2238N1313773P;;;;;
2338N3577758Z;;;;;
2238N0650627Z;;;;;
2138N0451992D;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2338N0728475E;;;;;
2238N1727436S;;;;;
2338N2124761M;;;;;
2238N1182303B;;;;;
2338N1091166V;;;;;
2238N2266891Z;;;;;
"Le Bourg""";;;;;
2238N1095913J;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2238N2728288A;;;;;
2238N1070617L;;;;;
2238N2279572S;;;;;
"Le Bourg""";;;;;
2338N1952081Y;;;;;
2238N2649235N;;;;;
2138N0895414V;;;;;
"Avenue de la Muzelle""";;;;;
2138N0333459E;;;;;
"Bâtiment C""";;;;;
2238N0731452Q;1631;512;0;;
2438N0066879F;;;;;
2438N0793850Q;;;;;
2338N4171625A;;;;;
"140 Route de Lyon""";;;;;
2238N0567051N;;;;;
2338N3683922F;;;;;
2238N0500084W;;;;;
2238N0198335D;;;;;
2238N1366403V;;;;;
2338N1803944J;;;;;
2238N0968210S;;;;;
2138N0660147C;;;;;
2238N1372644W;;;;;
2238N1020525V;;;;;
2238N3115190W;;;;;
2238N0377963X;;;;;
2238N0097320Y;;;;;
2238N2037925P;;;;;
2238N3118656E;;;;;
2338N3267440R;;;;;
2338N3546910N;;;;;
2438N0287444M;;;;;
2338N3871472R;;;;;
2238N1394024E;;;;18561179.5;1247059.1
2438N1960307J;;;;26263189.5;1228015.6
2338N3646285Q;;;;;
2238N1372637P;;;;;
2238N3118694Q;;;;;
2438N2348635B;1070;559;36;;
2238N0978455T;;;;;
2138N0403527C;;;;;
2338N2465794D;;;;;
2338N1898017O;;;;;
2338N3190356X;;;;;
"174 rue des Charbonnières""";;;;;
2238N0519652M;;;;;
2338N2372451A;;;;;
2238N0439084S;;;;;
2438N1341823N;;;;;
2238N2475053F;;;;;
2338N1921534B;;;;;
2338N2088034X;;;;;
2338N3901993O;;;;;
2338N0381743I;;;;;
2438N1139665F;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N3118730A;;;;;
2338N3915944D;;;;;
2338N4178580N;;;;;
2238N3079738I;;;;;
2338N3869320X;;;;;
2338N3871476V;;;;;
2338N0856121Q;;;;;
2238N0001598I;;;;;
2238N0900898U;;;;;
2338N0336405O;;;;;
2238N1394037R;;;;18561179.5;1247059.1
2138N0756054V;;;;;
2238N2730451F;;;;;
2238N1341877N;;;;;
2338N0790957I;;;;;
2238N2640327X;;;;;
2238N0972283J;;;;;
2338N0790972X;;;;;
2238N2210271H;;;;;
2338N0799122J;;;;;
2338N4152849W;;;;;
2138N0648679A;;;;;
2238N2729949X;;;;;
2238N1456880S;;;;;
2338N3063160T;;;;;
2238N0198338G;;;;;
2438N0511951J;;;;;
2138N0701889O;;;;;
2238N1330895D;;;;;
2238N0871295F;;;;;
2238N0465848C;;;;;
2238N1932674M;;;;;
2438N1156710U;;;;;
2338N3257205A;;;;;
2238N1313734C;;;;;
2338N2392096P;;;;;
"13 rue Charles Piot""";;;;;
2238N2552447X;;;;;
"Rue de Nantes""";;;;;
2238N2925591P;;;;;
2138N0409132R;;;;;
2238N0820974U;;;;;
2238N0650663J;;;;;
2338N2372441Q;;;;;
2238N0901024Q;;;;;
2438N0762742E;;;;;
2238N1395086A;;;;18861206.9;1265967.6
2238N3079789H;;;;;
2338N3063157Q;;;;;
2338N4059912J;;;;;
2238N3067737T;;;;;
2238N2229134U;;;;;
2238N0533655B;;;;;
2238N3118803V;;;;;
2138N0484251W;;;;;
2138N0354165O;;;;;
2438N0355171J;;;;;
2438N0475911F;;;;;
2438N2154533P;;;;;
2238N0247703X;;;;;
2338N0906305U;;;;;
2438N1562350I;;;;11242079.1;1103195.5
2338N0145750R;;;;;
2438N1896948M;;;;17760569.5;1031203.4
2438N1948816K;1327;668;18;;
2138N1042699Q;;;;;
2438N0211069Z;;;;;
2338N3871427Y;;;;;
2238N1417466U;;;;;
"Opération Coeur de Village""";;;;;
2438N0145129V;;;;5525777.6;1401703.5
2338N4066372V;;;;;
2238N0539326E;;;;;
2238N2008633Z;;;;;
2438N0878168Q;;;;;
2238N2338046S;;;;;
2238N1932649N;;;;;
2338N2428828J;;;;;
2338N2339268T;;;;;
2238N0737969H;;;;;
2338N2628935U;;;;;
2338N1032693W;;;;;
2338N4085836L;;;;;
2338N2220535C;;;;;
2138N0609207W;;;;;
2238N2924340M;;;;;
2338N4082203S;;;;;
2238N3117376Y;;;;;
2238N1312847Z;;;;;
2238N1070727R;;;;;
2438N1292097Z;;;;;
2238N1070449Z;;;;;
2238N1314557T;;;;;
2238N1113992S;;;;;
2238N2640313J;;;;;
2138N0655463Y;;;;;
2338N1870790J;;;;;
2438N3297514K;;;;;
2238N1734638S;;;;;
2238N0377970E;;;;;
2238N3114527J;;;;;
2238N0423264G;;;;;
2338N1200965W;;;;;
2438N1578365H;;;;;
2374N3194257I;;;;;
2438N1316456W;1363;640;50;;
2238N1070539L;;;;;
2238N0131395N;;;;;
2438N1223934I;;;;;
2238N3053806Y;;;;;
"ZAC St Hubert""";;;;;
2438N3528271R;;;;;
2438N1373039D;;;;;
2438N3951345T;;;;;
2438N1960379D;;;;26263189.5;1238077.6
2138N0923635G;;;;;
2338N2135107K;;;;;
2238N2871646U;;;;;
2338N0790865U;;;;;
2438N0357859T;2462;567;0;;
2338N1426375M;;;;;
"940 chemin de la Carra""";;;;;
2138N0306922N;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2438N3955696C;;;;;
2338N0708707W;;;;;
2238N1452655F;;;;;
2238N0182343B;;;;;
2138N0773501W;;;;;
"Rue Gay""";;;;;
2338N3190359A;;;;;
"174 rue des Charbonnières""";;;;;
2238N2899974I;1333;639;0;;
2338N3992761Q;;;;;
2238N1526559R;;;;;
2438N1111946C;;;;;
2238N0944954G;;;;;
2238N1644947B;;;;10021988.6;1147857.2
2238N1152627R;;;;;
2438N2152672A;;;;;
2338N4096091W;1028;742;0;;
2138N0806822L;;;;;
2338N1213730V;;;;;
2438N2753345V;;;;;
2238N0636561Z;;;;;
2238N1095908E;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2138N0458863K;;;;;
2238N2898736S;;;;;
2138N0062328B;;;;;
2238N1452627D;;;;;
2238N2998742C;;;;;
2138N0482852B;;;;;
2238N2664609V;;;;;
2338N3988106P;;;;;
2438N0877913V;;;;;
2238N0757104G;;;;;
2238N0113387X;;;;;
2238N1314614Y;;;;;
2338N3578027I;;;;;
2238N2007580M;;;;;
2238N0981300E;;;;;
2338N0241522F;;;;;
2238N1314619D;;;;;
2138N0115141I;;;;;
2138N0964968Z;;;;;
2238N3118581H;;;;;
2138N0522095K;;;;;
2338N2370228N;;;;;
2138N0858646R;;;;;
2238N2332977T;;;;;
2338N1963910X;;;;;
2238N2730870I;;;;;
2238N3115602S;;;;;
2238N1146630A;;;;;
2338N0790885O;;;;;
2238N2266914W;;;;;
"Le Bourg""";;;;;
2338N2911207K;;;;;
2238N2746407X;;;;;
2438N1370098A;;;;;
2138N0753152F;;;;;
2438N2221247N;;;;;
2338N3115983K;;;;;
2338N2465788X;;;;;
2338N1032622D;;;;;
2238N1932600Q;;;;;
2238N0602769H;;;;;
2338N0924545I;;;;;
" Rue De L'eglise""";;;;;
2338N1915210V;;;;;
2238N1070418U;;;;;
2338N1132504T;;;;;
2238N1912719Z;;;;;
2238N2463822G;;;;;
2238N0543075J;;;;;
2138N0648647U;;;;;
2238N1912713T;;;;;
2138N0435152L;;;;;
2238N1313919F;;;;;
2238N2730876O;;;;;
2138N1042686D;;;;;
2338N3871337M;;;;;
2338N0148659O;;;;;
2238N2052808A;;;;;
2238N0198194S;;;;;
2138N0230910Z;;;;;
2238N2702619T;;;;;
2438N1341831V;;;;;
2138N0655425M;;;;;
2238N0733458U;;;;;
2238N0978533T;;;;;
2238N2596669T;;;;;
ALLEE DE LA BATIE;;;;;
"EMBELLIE ALPES""";;;;;
2338N0906309Y;;;;;
2469N0507904X;;;;;
2238N0299549Z;;;;;
2438N0350861P;;;;;
2338N2465887S;;;;;
2438N1722734Y;;;;;
2438N1275588A;;;;;
2238N2729970S;;;;;
2338N1982176L;;;;;
2238N2475047Z;;;;;
2238N1580952S;;;;;
"Résidence Gueta""";;;;;
2338N3010402P;;;;;
2338N0799142D;;;;;
2238N1679973F;;;;;
2238N2313089V;;;;;
2238N2640319P;;;;;
2238N1649638M;;;;;
2438N2282326S;;;;;
2238N0533643P;;;;;
2238N0987360G;;;;7244889.5;1122248.7
2438N0211066W;;;;;
2238N0001587X;;;;;
2238N1564508G;;;;;
2238N0760154O;;;;;
"RUE DES ECOLES""";;;;;
2338N2372473W;;;;;
2338N2220533A;;;;;
2238N0407768G;;;;;
2338N2465862T;;;;;
2238N2641851N;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2138N0230878T;;;;;
2138N0354171U;;;;;
2438N1960102M;;;;26263189.5;1228015.6
2138N0772544B;;;;;
"Rue Gay""";;;;;
2338N0327276L;;;;;
2338N2372500X;;;;;
2238N2642100C;;;;;
2138N0142991M;;;;;
2238N2522508K;;;;;
2338N0790967S;;;;;
2238N0968234Q;;;;;
2238N3227142S;;;;;
2338N0207190T;;;;;
2438N1111863X;;;;;
2438N2098935F;;;;27469026.2;990805.9
2238N0245004C;;;;;
2338N0688342P;;;;;
"2 Rue du Muret""";;;;;
2338N0938779U;;;;;
2338N2117901Q;;;;;
"1 et 9 chemin des seites""";;;;;
2438N1391338Y;;;;;
Lotissement LE BERLIOZ;;;;;
"lot 11""";;;;;
2138N0221587K;;;;;
2338N4082020R;;;;;
2438N1139331J;;;;;
Bâtiment D;;;;;
" 67 avenue de Claix""";;;;;
2238N1395071L;;;;18861206.9;1223423.6
2338N0799083W;;;;;
2238N0195957R;;;;;
2338N2577809K;;;;;
2438N1559324Y;;;;10950348.2;1280486.6
2138N0143054X;;;;;
2238N0758372A;;;;8273936.8;1115375.1
2238N2641867D;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2238N0446454E;;;;;
2338N2559881W;;;;;
2238N0333040C;;;;;
2238N2930201X;;;;;
2338N3714885C;;;;;
2238N2730774Q;;;;;
2438N1684371L;;;;;
2338N2577249W;;;;;
2338N2491684X;;;;;
2438N0990220I;;;;;
2138N0655432T;;;;;
2238N0841902S;;;;;
2438N3637626Q;;;;;
2338N0728496Z;;;;;
2338N3958832R;;;;;
2238N2552476A;;;;;
"Rue de Nantes""";;;;;
2238N2597551R;;;;;
2138N0773592J;;;;;
"Rue Gay""";;;;;
2438N0426274C;;;;;
2238N1182515F;;;;;
2238N0538737N;;;;;
2238N0733443F;;;;;
2238N0378061R;;;;;
2238N0378156I;;;;;
2338N2372478B;;;;;
2338N4435579C;;;;;
"Chemin de Becquerieux""";;;;;
2338N0641627W;;;;;
2238N0423323N;;;;;
2238N0407732W;;;;;
2238N0500658Y;;;;;
2238N1635051L;;;;;
2138N0923655A;;;;;
2338N0747902J;;;;;
2138N0142811O;;;;;
2238N2628513N;;;;;
"Rue de Nantes""";;;;;
2338N3917544R;;;;;
2238N0164802K;;;;;
2338N0558412H;;;;;
2238N3115589F;;;;;
2238N1198910U;;;;;
2138N0660746D;;;;;
2338N0781378X;;;;;
2138N0484106H;;;;;
2238N0636558W;;;;;
2338N3146806X;;;;;
2338N2564975U;;;;;
2438N0587182W;;;;;
2138N0923664J;;;;;
2138N0484175Y;;;;;
2238N1061054Q;;;;;
2238N2596670U;;;;;
ALLEE DE LA BATIE;;;;;
"EMBELLIE ALPES""";;;;;
2438N1215331L;;;;;
2338N1788365E;;;;;
2238N0055507T;;;;;
2238N1581028Q;;;;;
"Résidence Gueta""";;;;;
2333N2967200U;;;;;
2238N2728321H;;;;;
2438N0261126G;;;;;
2238N0149700O;;;;;
2238N2641864A;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2438N0355175N;;;;;
2238N1452714M;;;;;
2238N1156918S;;;;;
2238N3079737H;;;;;
2238N2265144U;;;;;
2438N0350939P;;;;;
2238N2266915X;;;;;
"Le Bourg""";;;;;
2338N2911198B;;;;;
2238N0637201P;;;;;
2338N1298658H;;;;;
2338N0866290T;;;;;
2338N3292524L;;;;;
2338N3562983S;;;;;
2138N0455353K;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2238N2855327D;;;;;
2438N1136527N;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N0965266M;;;;;
2338N0899280P;1836;569;0;;
2338N0992251K;;;;;
2462N1251120W;;;;;
2238N0182394A;;;;;
2438N1662513T;;;;;
2238N1314587X;;;;;
2338N1410563I;;;;;
"Lotissement le Clos de la Gonas""";;;;;
2438N1969466Q;;;;30869349.4;1017094.4
2338N3714813I;;;;;
2238N0289672C;;;;;
2238N1182400U;;;;;
2338N0781348T;;;;;
2138N0923614L;;;;;
2138N0635028Z;;;;;
2338N2372477A;;;;;
2238N0609021T;;;;;
2238N0476556Y;;;;;
2338N3852812Z;;;;;
2238N2707879B;;;;;
2438N2181689B;;;;;
2238N1932724K;;;;;
2338N3999556Z;;;;;
2238N0131380Y;;;;;
2338N2465634Z;;;;;
2138N0894724H;;;;;
"Avenue de la Muzelle""";;;;;
2138N0756001U;;;;;
2438N0790801J;;;;;
2438N0634963P;;;;;
2138N0858621S;;;;;
2238N2852668W;;;;;
2238N0968217Z;;;;;
2138N0706175K;;;;;
2238N0901105T;;;;;
2238N2739472E;;;;;
"ZAC éco-quartier""";;;;;
2338N3328027Y;;;;;
2338N3646294Z;;;;;
2438N0168321V;;;;;
2233N1963454D;;;;;
2338N2541145G;;;;;
2338N3992764T;;;;;
2238N3118799R;;;;;
2438N1404909X;;;;;
2238N2036354E;;;;;
2338N3958871E;;;;;
2338N0550634D;;;;;
Bâtiment B - Appartement n° B1;;;;;
"Rue de la Peyrouse""";;;;;
2138N0333440L;;;;;
"Bâtiment C""";;;;;
2238N0402777H;;;;;
2238N1780801F;;;;;
2338N0790920X;;;;;
2238N0986328O;;;;11291670.4;1127057.8
2438N3637639D;;;;;
2138N0858645Q;;;;;
2138N0931538F;1666;722;0;;
2238N0592247P;;;;;
2338N0781364J;;;;;
2438N1604852A;;;;;
2138N0078068L;;;;;
2438N0479156A;;;;;
2238N1764801V;;;;;
2238N3069354Y;;;;;
2138N0655378R;;;;;
2138N0655411Y;;;;;
2338N3871343S;;;;;
2338N3531172F;;;;;
2238N0131420M;;;;;
2338N4152818R;;;;;
2438N1111886U;;;;;
2238N2810040I;;;;;
2438N2154499H;;;;;
2238N1619255X;;;;;
2438N1156714Y;;;;;
2438N1223921V;;;;;
2138N0701907G;;;;;
2238N0968181P;;;;;
2438N1139721J;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N2569809R;;;;;
"Le Quintet du Berard""";;;;;
2238N1618833R;;;;;
2438N1482744O;;;;;
2338N0577087O;;;;;
2238N2164895B;;;;;
2238N0377974I;;;;;
2138N0879808P;;;;;
2338N0996237S;;;;;
2338N2192324B;;;;;
2338N3073378T;;;;;
2138N0197280N;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2438N2096655N;;;;28301023.4;1018059.2
2338N3063167A;;;;;
2338N1734668X;;;;;
2338N1871337K;;;;;
2438N1111971B;;;;;
2138N0609401I;;;;;
2338N1206249C;;;;;
